root,blocks_audited,reached_state_one_endpoint,state_one_endpoint_block,queue_at_state_one_endpoint,maximum_queue,first_return_to_zero_after_positive,longest_positive_excursion,final_queue,max_queue_block,max_queue_block_length,max_queue_block_claims,max_queue_block_capacity,max_queue_block_drift,max_queue_endpoint_height,max_queue_claim_depth_histogram
13829,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
13831,17,True,16,0,1,1,1,0,0,3,2,1,1,2,d1:1;d3:1
13833,17,True,16,0,1,2,1,0,1,3,2,1,1,2,d1:1;d2:1
13835,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
13837,19,True,18,0,3,14,9,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
13839,35,True,34,0,6,4,17,0,18,3,2,1,1,2,d1:1;d3:1
13841,19,True,18,0,3,14,9,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
13843,15,True,14,0,1,2,1,0,1,2,2,1,1,2,d1:1;d2:1
13845,24,True,23,0,5,6,13,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
13847,17,True,16,0,1,11,1,0,10,2,2,1,1,2,d1:1;d2:1
13849,18,True,17,0,1,12,1,0,11,2,2,1,1,2,d1:1;d2:1
13851,15,True,14,0,1,3,2,0,1,5,3,2,1,3,d2:1;d4:1;d5:1
13853,18,True,17,0,3,13,9,0,9,6,3,2,1,3,d2:1;d4:1;d5:1
13855,18,True,17,0,2,4,4,0,0,5,3,1,2,2,d2:1;d3:1;d5:1
13857,26,True,25,0,5,8,13,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
13859,24,True,23,0,5,20,13,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
13861,24,True,23,0,5,2,13,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
13863,24,True,23,0,5,1,13,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
13865,15,True,14,0,2,2,1,0,1,5,3,1,2,2,d1:1;d3:1;d4:1
13867,25,True,24,0,5,21,13,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
13869,25,True,24,0,5,21,13,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
13871,31,True,30,0,3,4,9,0,22,6,3,2,1,3,d2:1;d4:1;d5:1
13873,30,True,29,0,3,7,9,0,21,6,3,2,1,3,d2:1;d4:1;d5:1
13875,30,True,29,0,3,4,9,0,21,6,3,2,1,3,d2:1;d4:1;d5:1
13877,6,True,5,0,0,-1,0,0,-1,0,0,0,0,0,none
13879,14,True,13,0,3,3,2,0,1,6,4,1,3,2,d1:1;d2:1;d4:1;d6:1
13881,26,True,25,0,4,7,12,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
13883,24,True,23,0,4,5,12,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
13885,17,True,16,0,3,12,9,0,8,6,3,2,1,3,d2:1;d4:1;d5:1
13887,41,True,40,0,4,11,12,0,32,6,3,2,1,3,d2:1;d4:1;d5:1
13889,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
13891,9,True,8,0,0,-1,0,0,-1,0,0,0,0,0,none
13893,19,True,18,0,2,7,6,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
13895,23,True,22,0,2,2,6,0,4,6,4,2,2,3,d1:1;d3:1;d5:1;d6:1
13897,24,True,23,0,2,5,6,0,8,2,2,1,1,2,d1:1;d2:1
13899,18,True,17,0,2,6,6,0,9,6,3,2,1,3,d2:1;d4:1;d5:1
13901,18,True,17,0,2,6,6,0,9,6,3,2,1,3,d2:1;d4:1;d5:1
13903,19,True,18,0,1,1,3,0,0,4,3,2,1,3,d1:1;d2:1;d4:1
13905,18,True,17,0,2,4,3,0,6,5,3,1,2,2,d1:1;d3:1;d5:1
13907,16,True,15,0,2,7,3,0,4,5,3,1,2,2,d1:1;d3:1;d5:1
13909,5,True,4,0,0,-1,0,0,-1,0,0,0,0,0,none
13911,27,True,26,0,4,22,12,0,18,6,3,2,1,3,d2:1;d4:1;d5:1
13913,27,True,26,0,4,22,12,0,18,6,3,2,1,3,d2:1;d4:1;d5:1
13915,12,True,11,0,1,2,1,0,1,3,2,1,1,2,d2:1;d3:1
13917,10,True,9,0,1,3,1,0,2,4,2,1,1,2,d2:1;d4:1
13919,18,True,17,0,1,4,1,0,3,3,2,1,1,2,d1:1;d3:1
13921,18,True,17,0,2,6,6,0,9,6,3,2,1,3,d2:1;d4:1;d5:1
13923,10,True,9,0,1,7,1,0,6,3,2,1,1,2,d2:1;d3:1
13925,11,True,10,0,1,8,1,0,7,3,2,1,1,2,d2:1;d3:1
13927,11,True,10,0,1,3,3,0,0,3,2,1,1,2,d1:1;d3:1
13929,12,True,11,0,1,5,3,0,2,3,2,1,1,2,d1:1;d3:1
13931,29,True,28,0,4,6,2,0,18,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
13933,16,True,15,0,1,3,2,0,2,4,3,2,1,3,d1:1;d3:1;d4:1
13935,27,True,26,0,4,2,12,0,18,6,3,2,1,3,d2:1;d4:1;d5:1
13937,6,True,5,0,0,-1,0,0,-1,0,0,0,0,0,none
13939,12,True,11,0,1,9,1,0,8,3,2,1,1,2,d2:1;d3:1
13941,29,True,28,0,5,8,9,0,3,6,3,1,2,2,d1:1;d3:1;d5:1
13943,10,True,9,0,1,7,1,0,6,3,2,1,1,2,d2:1;d3:1
13945,25,True,24,0,4,20,12,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
13947,11,True,10,0,1,2,1,0,1,2,2,1,1,2,d1:1;d2:1
13949,25,True,24,0,1,4,3,0,1,4,2,1,1,2,d2:1;d3:1
13951,12,True,11,0,3,1,1,0,0,7,4,1,3,2,d2:1;d4:1;d5:1;d7:1
13953,25,True,24,0,4,7,4,0,3,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
13955,5,True,4,0,0,-1,0,0,-1,0,0,0,0,0,none
13957,19,True,18,0,1,3,1,0,2,2,2,1,1,2,d1:1;d2:1
13959,19,True,18,0,2,1,6,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
13961,17,True,16,0,1,3,2,0,1,3,2,1,1,2,d1:1;d2:1
13963,18,True,17,0,0,-1,0,0,-1,0,0,0,0,0,none
13965,26,True,25,0,4,3,12,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
13967,17,True,16,0,0,-1,0,0,-1,0,0,0,0,0,none
13969,19,True,18,0,2,14,6,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
13971,18,True,17,0,2,13,6,0,9,6,3,2,1,3,d2:1;d4:1;d5:1
13973,24,True,23,0,4,5,12,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
13975,25,True,24,0,4,6,12,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
13977,17,True,16,0,2,7,2,0,6,3,2,1,1,2,d1:1;d2:1
13979,16,True,15,0,2,2,1,0,1,4,3,1,2,2,d1:1;d3:1;d4:1
13981,13,True,12,0,1,6,1,0,5,2,2,1,1,2,d1:1;d2:1
13983,14,True,13,0,6,6,6,0,2,9,5,2,3,3,d2:1;d3:1;d5:1;d7:1;d9:1
13985,13,True,12,0,1,3,1,0,2,2,2,1,1,2,d1:1;d2:1
13987,17,True,16,0,2,2,6,0,1,4,3,1,2,2,d1:1;d3:1;d4:1
13989,16,True,15,0,2,11,6,0,7,6,3,2,1,3,d2:1;d4:1;d5:1
13991,17,True,16,0,2,2,3,0,3,4,3,1,2,2,d1:1;d3:1;d4:1
13993,16,True,15,0,2,3,2,0,1,8,5,3,2,4,d1:1;d2:1;d4:1;d6:1;d7:1
13995,24,True,23,0,4,10,2,0,15,7,5,1,4,2,d1:1;d2:1;d4:1;d6:1;d7:1
13997,26,True,25,0,4,13,8,0,9,6,4,2,2,3,d1:1;d3:1;d5:1;d6:1
13999,15,True,14,0,2,1,1,0,0,4,3,1,2,2,d1:1;d2:1;d4:1
14001,8,True,7,0,0,-1,0,0,-1,0,0,0,0,0,none
14003,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
14005,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
14007,26,True,25,0,4,7,12,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
14009,27,True,26,0,4,6,12,0,18,6,3,2,1,3,d2:1;d4:1;d5:1
14011,25,True,24,0,4,4,12,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
14013,15,True,14,0,4,2,3,0,4,3,2,1,1,2,d1:1;d3:1
14015,10,True,9,0,3,3,3,0,0,6,4,1,3,2,d1:1;d3:1;d4:1;d6:1
14017,8,True,7,0,0,-1,0,0,-1,0,0,0,0,0,none
14019,25,True,24,0,5,8,9,0,2,9,5,1,4,2,d2:1;d4:1;d6:1;d7:1;d9:1
14021,13,True,12,0,1,7,1,0,6,2,2,1,1,2,d1:1;d2:1
14023,6,True,5,0,1,2,2,0,0,3,2,1,1,2,d1:1;d3:1
14025,18,True,17,0,2,13,6,0,9,6,3,2,1,3,d2:1;d4:1;d5:1
14027,17,True,16,0,2,12,6,0,8,6,3,2,1,3,d2:1;d4:1;d5:1
14029,13,True,12,0,1,7,1,0,6,2,2,1,1,2,d1:1;d2:1
14031,26,True,25,0,3,1,9,0,7,4,3,1,2,2,d1:1;d3:1;d4:1
14033,32,True,31,0,6,3,17,0,15,3,2,1,1,2,d1:1;d3:1
14035,30,True,29,0,6,21,17,0,13,3,2,1,1,2,d1:1;d3:1
14037,12,True,11,0,1,6,1,0,5,2,2,1,1,2,d1:1;d2:1
14039,9,True,8,0,0,-1,0,0,-1,0,0,0,0,0,none
14041,9,True,8,0,0,-1,0,0,-1,0,0,0,0,0,none
14043,17,True,16,0,2,4,6,0,8,6,3,2,1,3,d2:1;d4:1;d5:1
14045,9,True,8,0,0,-1,0,0,-1,0,0,0,0,0,none
14047,31,True,30,0,5,1,17,0,14,3,2,1,1,2,d1:1;d3:1
14049,16,True,15,0,1,3,4,0,2,5,3,2,1,3,d2:1;d4:1;d5:1
14051,11,True,10,0,1,5,1,0,4,2,2,1,1,2,d1:1;d2:1
14053,12,True,11,0,1,6,1,0,5,2,2,1,1,2,d1:1;d2:1
14055,15,True,14,0,3,6,6,0,3,3,2,1,1,2,d1:1;d3:1
14057,27,True,26,0,4,3,9,0,5,8,5,1,4,2,d1:1;d2:1;d4:1;d6:1;d8:1
14059,9,True,8,0,0,-1,0,0,-1,0,0,0,0,0,none
14061,27,True,26,0,3,7,9,0,18,6,3,2,1,3,d2:1;d4:1;d5:1
14063,6,True,5,0,2,1,1,0,0,4,3,1,2,2,d1:1;d2:1;d4:1
14065,13,True,12,0,1,7,1,0,6,2,2,1,1,2,d1:1;d2:1
14067,19,True,18,0,2,4,6,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
14069,25,True,24,0,3,2,9,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
14071,19,True,18,0,1,12,2,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
14073,25,True,24,0,3,5,9,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
14075,17,True,16,0,1,2,2,0,1,2,2,1,1,2,d1:1;d2:1
14077,13,True,12,0,2,5,4,0,1,5,3,1,2,2,d1:1;d3:1;d4:1
14079,13,True,12,0,4,6,6,0,0,8,5,1,4,2,d1:1;d3:1;d5:1;d6:1;d8:1
14081,14,True,13,0,1,8,1,0,7,2,2,1,1,2,d1:1;d2:1
14083,11,True,10,0,1,8,1,0,7,3,2,1,1,2,d2:1;d3:1
14085,20,True,19,0,2,9,6,0,4,3,2,1,1,2,d1:1;d2:1
14087,11,True,10,0,1,1,1,0,0,3,2,1,1,2,d1:1;d3:1
14089,11,True,10,0,1,2,1,0,1,3,2,1,1,2,d1:1;d2:1
14091,13,True,12,0,1,10,1,0,9,3,2,1,1,2,d2:1;d3:1
14093,19,True,18,0,2,8,6,0,3,2,2,1,1,2,d1:1;d2:1
14095,18,True,17,0,2,7,5,0,9,4,3,1,2,2,d1:1;d3:1;d4:1
14097,20,True,19,0,2,9,5,0,11,4,3,1,2,2,d1:1;d3:1;d4:1
14099,13,True,12,0,1,4,3,0,1,2,2,1,1,2,d1:1;d2:1
14101,19,True,18,0,5,15,13,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
14103,9,True,8,0,2,2,1,0,1,5,3,1,2,2,d1:1;d3:1;d5:1
14105,10,True,9,0,2,3,1,0,2,6,4,2,2,3,d1:1;d2:1;d4:1;d6:1
14107,25,True,24,0,5,8,7,0,2,5,3,2,1,3,d1:1;d2:1;d4:1
14109,13,True,12,0,1,7,1,0,6,2,2,1,1,2,d1:1;d2:1
14111,17,True,16,0,2,2,2,0,0,5,3,1,2,2,d2:1;d3:1;d5:1
14113,26,True,25,0,3,8,9,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
14115,12,True,11,0,1,6,1,0,5,2,2,1,1,2,d1:1;d2:1
14117,11,True,10,0,1,5,1,0,4,2,2,1,1,2,d1:1;d2:1
14119,20,True,19,0,4,1,4,0,5,6,3,1,2,2,d2:1;d4:1;d5:1
14121,23,True,22,0,3,5,9,0,14,6,3,2,1,3,d2:1;d4:1;d5:1
14123,12,True,11,0,1,6,1,0,5,2,2,1,1,2,d1:1;d2:1
14125,21,True,20,0,1,7,3,0,4,4,2,1,1,2,d1:1;d3:1
14127,10,True,9,0,2,2,2,0,0,4,3,1,2,2,d1:1;d2:1;d4:1
14129,20,True,19,0,1,6,3,0,3,4,2,1,1,2,d1:1;d3:1
14131,20,True,19,0,1,6,3,0,3,4,2,1,1,2,d1:1;d3:1
14133,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
14135,10,True,9,0,1,4,1,0,3,2,2,1,1,2,d1:1;d2:1
14137,20,True,19,0,3,10,5,0,5,6,4,1,3,2,d1:1;d3:1;d5:1;d6:1
14139,20,True,19,0,1,6,3,0,3,3,2,1,1,2,d1:1;d3:1
14141,28,True,27,0,3,23,9,0,19,6,3,2,1,3,d2:1;d4:1;d5:1
14143,9,True,8,0,2,1,1,0,0,6,4,2,2,3,d1:1;d3:1;d4:1;d6:1
14145,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
14147,19,True,18,0,1,2,1,0,1,2,2,1,1,2,d1:1;d2:1
14149,6,True,5,0,0,-1,0,0,-1,0,0,0,0,0,none
14151,21,True,20,0,1,2,2,0,0,3,2,1,1,2,d1:1;d3:1
14153,24,True,23,0,3,4,9,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
14155,6,True,5,0,0,-1,0,0,-1,0,0,0,0,0,none
14157,13,True,12,0,1,4,2,0,2,3,2,1,1,2,d2:1;d3:1
14159,21,True,20,0,1,1,1,0,0,4,3,2,1,3,d1:1;d2:1;d4:1
14161,12,True,11,0,0,-1,0,0,-1,0,0,0,0,0,none
14163,20,True,19,0,2,4,3,0,1,5,3,1,2,2,d2:1;d4:1;d5:1
14165,19,True,18,0,4,14,12,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
14167,12,True,11,0,0,-1,0,0,-1,0,0,0,0,0,none
14169,13,True,12,0,0,-1,0,0,-1,0,0,0,0,0,none
14171,25,True,24,0,3,3,9,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
14173,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
14175,10,True,9,0,0,-1,0,0,-1,0,0,0,0,0,none
14177,24,True,23,0,3,3,9,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
14179,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
14181,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
14183,23,True,22,0,3,3,9,0,14,6,3,2,1,3,d2:1;d4:1;d5:1
14185,12,True,11,0,0,-1,0,0,-1,0,0,0,0,0,none
14187,20,True,19,0,1,4,1,0,3,3,2,1,1,2,d1:1;d3:1
14189,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
14191,17,True,16,0,2,4,4,0,0,4,3,1,2,2,d1:1;d2:1;d4:1
14193,12,True,11,0,0,-1,0,0,-1,0,0,0,0,0,none
14195,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
14197,12,True,11,0,0,-1,0,0,-1,0,0,0,0,0,none
14199,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
14201,20,True,19,0,2,6,3,0,3,6,4,2,2,3,d1:1;d3:1;d5:1;d6:1
14203,13,True,12,0,1,2,1,0,1,2,2,1,1,2,d1:1;d2:1
14205,17,True,16,0,4,10,2,0,8,7,5,1,4,2,d1:1;d2:1;d4:1;d6:1;d7:1
14207,25,True,24,0,3,3,9,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
14209,18,True,17,0,4,11,2,0,9,7,5,1,4,2,d1:1;d2:1;d4:1;d6:1;d7:1
14211,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
14213,11,True,10,0,1,3,1,0,2,4,3,2,1,3,d1:1;d3:1;d4:1
14215,11,True,10,0,1,1,1,0,0,3,2,1,1,2,d1:1;d3:1
14217,12,True,11,0,1,3,2,0,1,3,2,1,1,2,d1:1;d2:1
14219,31,True,30,0,5,4,13,0,22,6,3,2,1,3,d2:1;d4:1;d5:1
14221,20,True,19,0,4,15,12,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
14223,25,True,24,0,3,20,9,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
14225,11,True,10,0,1,7,1,0,6,2,2,1,1,2,d1:1;d2:1
14227,9,True,8,0,1,5,1,0,4,2,2,1,1,2,d1:1;d2:1
14229,22,True,21,0,3,5,9,0,3,4,3,1,2,2,d1:1;d3:1;d4:1
14231,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
14233,12,True,11,0,0,-1,0,0,-1,0,0,0,0,0,none
14235,9,True,8,0,0,-1,0,0,-1,0,0,0,0,0,none
14237,10,True,9,0,0,-1,0,0,-1,0,0,0,0,0,none
14239,10,True,9,0,2,2,2,0,0,5,3,1,2,2,d2:1;d3:1;d5:1
14241,13,True,12,0,1,3,1,0,2,2,2,1,1,2,d1:1;d2:1
14243,22,True,21,0,3,5,9,0,13,6,3,2,1,3,d2:1;d4:1;d5:1
14245,10,True,9,0,1,5,4,0,1,4,2,1,1,2,d2:1;d3:1
14247,23,True,22,0,2,5,5,0,3,6,3,2,1,3,d2:1;d4:1;d5:1
14249,18,True,17,0,3,5,4,0,2,3,2,1,1,2,d2:1;d3:1
14251,10,True,9,0,0,-1,0,0,-1,0,0,0,0,0,none
14253,27,True,26,0,4,7,9,0,10,3,2,1,1,2,d1:1;d3:1
14255,22,True,21,0,3,1,9,0,13,6,3,2,1,3,d2:1;d4:1;d5:1
14257,20,True,19,0,4,15,12,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
14259,19,True,18,0,4,14,12,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
14261,9,True,8,0,1,3,1,0,2,2,2,1,1,2,d1:1;d2:1
14263,33,True,32,0,4,11,12,0,24,6,3,2,1,3,d2:1;d4:1;d5:1
14265,10,True,9,0,0,-1,0,0,-1,0,0,0,0,0,none
14267,9,True,8,0,0,-1,0,0,-1,0,0,0,0,0,none
14269,34,True,33,0,5,9,13,0,25,6,3,2,1,3,d2:1;d4:1;d5:1
14271,32,True,31,0,4,2,12,0,23,6,3,2,1,3,d2:1;d4:1;d5:1
14273,9,True,8,0,1,5,1,0,4,4,3,2,1,3,d1:1;d2:1;d4:1
14275,8,True,7,0,2,2,1,0,1,4,3,1,2,2,d1:1;d3:1;d4:1
14277,13,True,12,0,2,8,6,0,4,6,3,2,1,3,d2:1;d4:1;d5:1
14279,23,True,22,0,1,2,3,0,0,3,2,1,1,2,d1:1;d3:1
14281,22,True,21,0,1,4,3,0,3,2,2,1,1,2,d1:1;d2:1
14283,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
14285,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
14287,33,True,32,0,4,1,12,0,24,6,3,2,1,3,d2:1;d4:1;d5:1
14289,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
14291,32,True,31,0,4,3,12,0,2,8,5,2,3,3,d1:1;d3:1;d5:1;d6:1;d8:1
14293,12,True,11,0,1,5,2,0,3,6,3,2,1,3,d2:1;d4:1;d5:1
14295,21,True,20,0,1,5,2,0,3,4,2,1,1,2,d2:1;d4:1
14297,13,True,12,0,1,6,2,0,4,6,3,2,1,3,d2:1;d4:1;d5:1
14299,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
14301,9,True,8,0,1,5,1,0,4,2,2,1,1,2,d1:1;d2:1
14303,19,True,18,0,2,1,2,0,6,5,3,1,2,2,d1:1;d3:1;d4:1
14305,8,True,7,0,2,4,2,0,2,4,3,1,2,2,d1:1;d3:1;d4:1
14307,12,True,11,0,1,5,2,0,3,6,3,2,1,3,d2:1;d4:1;d5:1
14309,14,True,13,0,2,9,4,0,5,4,3,1,2,2,d1:1;d3:1;d4:1
14311,9,True,8,0,1,1,1,0,0,3,2,1,1,2,d1:1;d3:1
14313,16,True,15,0,2,3,2,0,2,3,2,1,1,2,d1:1;d3:1
14315,9,True,8,0,1,4,2,0,2,4,2,1,1,2,d2:1;d4:1
14317,14,True,13,0,2,3,4,0,5,4,3,1,2,2,d1:1;d3:1;d4:1
14319,31,True,30,0,5,1,13,0,22,6,3,2,1,3,d2:1;d4:1;d5:1
14321,18,True,17,0,4,6,4,0,7,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
14323,25,True,24,0,3,6,5,0,8,4,2,1,1,2,d1:1;d3:1
14325,17,True,16,0,4,3,2,0,6,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
14327,12,True,11,0,0,-1,0,0,-1,0,0,0,0,0,none
14329,19,True,18,0,4,10,2,0,8,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
14331,32,True,31,0,4,4,12,0,23,6,3,2,1,3,d2:1;d4:1;d5:1
14333,17,True,16,0,4,3,2,0,6,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
14335,30,True,29,0,5,6,12,0,0,11,7,2,5,3,d1:1;d3:1;d4:1;d6:1;d8:1;d9:1;d11:1
14337,16,True,15,0,1,9,2,0,7,3,2,1,1,2,d1:1;d3:1
14339,14,True,13,0,1,7,2,0,5,5,3,2,1,3,d2:1;d4:1;d5:1
14341,16,True,15,0,1,6,2,0,4,4,2,1,1,2,d1:1;d3:1
14343,13,True,12,0,1,1,2,0,0,3,2,1,1,2,d1:1;d3:1
14345,37,True,36,0,7,2,14,0,11,6,3,1,2,2,d1:1;d3:1;d5:1
14347,15,True,14,0,1,5,2,0,3,4,2,1,1,2,d1:1;d3:1
14349,21,True,20,0,3,16,9,0,12,6,3,2,1,3,d2:1;d4:1;d5:1
14351,14,True,13,0,1,4,2,0,2,3,2,1,1,2,d1:1;d3:1
14353,21,True,20,0,3,16,9,0,12,6,3,2,1,3,d2:1;d4:1;d5:1
14355,15,True,14,0,1,2,2,0,1,2,2,1,1,2,d1:1;d2:1
14357,15,True,14,0,1,12,1,0,11,3,2,1,1,2,d2:1;d3:1
14359,19,True,18,0,3,14,9,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
14361,30,True,29,0,3,8,9,0,21,6,3,2,1,3,d2:1;d4:1;d5:1
14363,30,True,29,0,8,4,7,0,8,4,2,1,1,2,d1:1;d3:1
14365,26,True,25,0,3,9,9,0,5,8,5,2,3,3,d1:1;d2:1;d4:1;d6:1;d7:1
14367,18,True,17,0,2,5,5,0,0,5,3,1,2,2,d2:1;d3:1;d5:1
14369,25,True,24,0,3,8,9,0,4,8,5,2,3,3,d1:1;d2:1;d4:1;d6:1;d7:1
14371,14,True,13,0,1,11,1,0,10,3,2,1,1,2,d2:1;d3:1
14373,6,True,5,0,1,2,1,0,1,3,2,1,1,2,d1:1;d2:1
14375,24,True,23,0,5,1,9,0,6,5,3,1,2,2,d1:1;d2:1;d4:1
14377,25,True,24,0,3,3,9,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
14379,6,True,5,0,0,-1,0,0,-1,0,0,0,0,0,none
14381,16,True,15,0,1,13,1,0,12,3,2,1,1,2,d2:1;d3:1
14383,35,True,34,0,5,5,13,0,26,6,3,2,1,3,d2:1;d4:1;d5:1
14385,31,True,30,0,5,3,13,0,22,6,3,2,1,3,d2:1;d4:1;d5:1
14387,31,True,30,0,5,27,13,0,22,6,3,2,1,3,d2:1;d4:1;d5:1
14389,19,True,18,0,3,14,9,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
14391,21,True,20,0,5,4,7,0,8,4,3,1,2,2,d1:1;d2:1;d4:1
14393,15,True,14,0,1,12,1,0,11,3,2,1,1,2,d2:1;d3:1
14395,16,True,15,0,1,13,1,0,12,3,2,1,1,2,d2:1;d3:1
14397,14,True,13,0,1,11,1,0,10,3,2,1,1,2,d2:1;d3:1
14399,28,True,27,0,5,1,13,0,19,6,3,2,1,3,d2:1;d4:1;d5:1
14401,30,True,29,0,5,6,13,0,21,6,3,2,1,3,d2:1;d4:1;d5:1
14403,29,True,28,0,5,4,13,0,20,6,3,2,1,3,d2:1;d4:1;d5:1
14405,19,True,18,0,3,14,9,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
14407,15,True,14,0,1,3,3,0,0,3,2,1,1,2,d1:1;d3:1
14409,14,True,13,0,2,3,1,0,2,5,3,1,2,2,d1:1;d2:1;d4:1
14411,18,True,17,0,3,13,9,0,9,6,3,2,1,3,d2:1;d4:1;d5:1
14413,29,True,28,0,5,3,13,0,20,6,3,2,1,3,d2:1;d4:1;d5:1
14415,13,True,12,0,1,1,1,0,0,4,3,2,1,3,d1:1;d2:1;d4:1
14417,28,True,27,0,5,4,13,0,19,6,3,2,1,3,d2:1;d4:1;d5:1
14419,13,True,12,0,2,2,1,0,1,4,3,1,2,2,d1:1;d3:1;d4:1
14421,11,True,10,0,4,4,2,0,2,7,5,1,4,2,d1:1;d2:1;d4:1;d6:1;d7:1
14423,20,True,19,0,3,15,9,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
14425,20,True,19,0,3,15,9,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
14427,29,True,28,0,5,4,12,0,2,8,5,1,4,2,d1:1;d3:1;d5:1;d6:1;d8:1
14429,10,True,9,0,0,-1,0,0,-1,0,0,0,0,0,none
14431,12,True,11,0,1,9,1,0,8,3,2,1,1,2,d2:1;d3:1
14433,15,True,14,0,1,5,1,0,4,3,2,1,1,2,d2:1;d3:1
14435,9,True,8,0,0,-1,0,0,-1,0,0,0,0,0,none
14437,10,True,9,0,0,-1,0,0,-1,0,0,0,0,0,none
14439,15,True,14,0,2,3,3,0,1,4,2,1,1,2,d2:1;d4:1
14441,10,True,9,0,0,-1,0,0,-1,0,0,0,0,0,none
14443,18,True,17,0,1,7,1,0,6,3,2,1,1,2,d2:1;d3:1
14445,13,True,12,0,1,3,1,0,2,5,3,2,1,3,d2:1;d4:1;d5:1
14447,26,True,25,0,2,6,6,0,0,4,3,1,2,2,d1:1;d2:1;d4:1
14449,11,True,10,0,4,4,2,0,2,7,5,1,4,2,d1:1;d2:1;d4:1;d6:1;d7:1
14451,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
14453,19,True,18,0,3,14,9,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
14455,21,True,20,0,4,11,9,0,4,3,2,1,1,2,d1:1;d3:1
14457,29,True,28,0,5,6,13,0,20,6,3,2,1,3,d2:1;d4:1;d5:1
14459,22,True,21,0,3,2,7,0,5,3,2,1,1,2,d1:1;d3:1
14461,15,True,14,0,1,3,2,0,1,4,2,1,1,2,d2:1;d3:1
14463,14,True,13,0,3,5,5,0,0,7,4,1,3,2,d2:1;d4:1;d5:1;d7:1
