n,steps,r_start,depth_len,selected_depths,selected_count,selected_depths_are_prefix,selected_depths_are_consecutive,frontier_depth,max_selected_depth,missing_selected_depths,min_selected_margin,max_unselected_margin,margin_profile
4719,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-2;4:-2;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4721,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4723,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4725,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4727,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4729,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4731,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:0;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4733,128,2,10,2;3;5,3,False,False,6,5,4,1,0,2:4;3:3;4:0;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
4735,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:8;3:3;4:1;5:0;6:-1;7:-1;8:0;9:0;10:0;11:0
4737,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:0;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4739,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4741,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-4;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4743,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4745,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-3;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4747,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-3;4:-3;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4749,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:0;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4751,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-2;5:-2;6:-1;7:0;8:0;9:0;10:0;11:0
4753,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4755,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4757,128,2,10,2;3,2,True,True,4,3,,2,0,2:6;3:2;4:0;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4759,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:0;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4761,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4763,128,2,10,2;3;5,3,False,False,6,5,4,2,0,2:8;3:2;4:-1;5:2;6:0;7:0;8:-1;9:0;10:0;11:0
4765,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4767,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:0;5:-2;6:0;7:0;8:0;9:0;10:0;11:0
4769,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
4771,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:7;3:3;4:2;5:1;6:1;7:0;8:-1;9:0;10:0;11:0
4773,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:9;3:6;4:4;5:3;6:1;7:-1;8:-1;9:0;10:0;11:0
4775,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4777,128,2,10,2;3;4;5;6;7,6,True,True,8,7,,1,0,2:9;3:8;4:7;5:5;6:3;7:1;8:-1;9:-1;10:0;11:0
4779,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
4781,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4783,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-3;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4785,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4787,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4789,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4791,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4793,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4795,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4797,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4799,128,2,10,2;3,2,True,True,4,3,,1,0,2:7;3:1;4:0;5:-1;6:-2;7:0;8:0;9:0;10:0;11:0
4801,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4803,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4805,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:3;3:3;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
4807,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4809,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4811,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4813,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:3;3:3;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
4815,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-2;4:-2;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4817,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4819,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4821,128,2,10,,0,True,True,2,0,,0,0,2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4823,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-5;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4825,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:1;3:2;4:1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4827,128,2,10,2;4;5,3,False,False,6,5,3,1,0,2:1;3:-1;4:1;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
4829,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4831,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4833,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
4835,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4837,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:2;3:3;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
4839,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-4;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4841,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:-3;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4843,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4845,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:4;3:3;4:3;5:2;6:1;7:0;8:-1;9:0;10:0;11:0
4847,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-3;4:-4;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4849,128,2,10,,0,True,True,2,0,,0,0,2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4851,128,2,10,2;3;4;5;6;7;8;9,8,True,True,10,9,,1,0,2:8;3:11;4:9;5:6;6:3;7:2;8:2;9:1;10:0;11:-1
4853,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4855,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4857,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-3;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4859,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4861,128,2,10,2,1,True,True,3,2,,6,0,2:6;3:-2;4:-1;5:-2;6:-1;7:0;8:0;9:0;10:0;11:0
4863,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:3;3:3;4:2;5:2;6:1;7:0;8:-1;9:0;10:0;11:0
4865,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4867,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4869,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4871,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4873,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4875,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4877,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4879,128,2,10,2,1,True,True,3,2,,6,0,2:6;3:0;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4881,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4883,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4885,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4887,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-3;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4889,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4891,128,2,10,2;3;4;5,4,True,True,6,5,,3,0,2:12;3:8;4:6;5:3;6:-1;7:-1;8:-1;9:0;10:0;11:0
4893,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4895,128,2,10,,0,True,True,2,0,,0,0,2:0;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
4897,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4899,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4901,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-3;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4903,128,2,10,,0,True,True,2,0,,0,0,2:-6;3:-3;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4905,128,2,10,2;3,2,True,True,4,3,,1,0,2:8;3:1;4:-3;5:-2;6:-1;7:0;8:0;9:0;10:0;11:0
4907,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:0;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4909,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4911,128,2,10,2;3,2,True,True,4,3,,1,0,2:6;3:1;4:0;5:0;6:-2;7:0;8:0;9:0;10:0;11:0
4913,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4915,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4917,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4919,128,2,10,2;4;5,3,False,False,6,5,3,1,0,2:2;3:-1;4:1;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
4921,128,2,10,,0,True,True,2,0,,0,0,2:-7;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4923,128,2,10,,0,True,True,2,0,,0,0,2:-7;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4925,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-3;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4927,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:8;3:4;4:1;5:-2;6:-3;7:0;8:0;9:0;10:0;11:0
4929,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4931,128,2,10,,0,True,True,2,0,,0,0,2:-9;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4933,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4935,128,2,10,2;5,2,False,False,6,5,3;4,2,0,2:9;3:-2;4:0;5:2;6:0;7:0;8:-1;9:0;10:0;11:0
4937,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-3;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4939,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4941,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
4943,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-2;4:-3;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4945,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:0;4:-2;5:-2;6:0;7:0;8:0;9:0;10:0;11:0
4947,128,2,10,2;3,2,True,True,4,3,,1,0,2:3;3:1;4:-1;5:-3;6:0;7:0;8:0;9:0;10:0;11:0
4949,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4951,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
4953,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4955,128,2,10,,0,True,True,2,0,,0,0,2:-6;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4957,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4959,128,2,10,3,1,False,True,4,3,2,1,0,2:0;3:1;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
4961,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4963,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4965,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4967,128,2,10,2;3,2,True,True,4,3,,1,0,2:5;3:1;4:0;5:-1;6:-2;7:0;8:0;9:0;10:0;11:0
4969,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4971,128,2,10,,0,True,True,2,0,,0,0,2:-6;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4973,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4975,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4977,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:0;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4979,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
4981,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-1;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4983,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:5;3:3;4:1;5:0;6:0;7:-1;8:0;9:0;10:0;11:0
4985,128,2,10,3,1,False,True,4,3,2,1,0,2:-1;3:1;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4987,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:6;3:3;4:1;5:0;6:-1;7:-1;8:0;9:0;10:0;11:0
4989,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-1;4:-3;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4991,128,2,10,3;4;5,3,False,True,6,5,2,1,0,2:0;3:2;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
4993,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:-4;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4995,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:0;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
4997,128,2,10,2;3,2,True,True,4,3,,2,0,2:7;3:2;4:0;5:-2;6:-2;7:0;8:0;9:0;10:0;11:0
4999,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-2;4:0;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
5001,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5003,128,2,10,2;3,2,True,True,4,3,,2,0,2:6;3:2;4:0;5:-2;6:-2;7:0;8:0;9:0;10:0;11:0
5005,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5007,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:-2;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5009,128,2,10,2;3,2,True,True,4,3,,1,0,2:4;3:1;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
5011,128,2,10,2;3,2,True,True,4,3,,1,0,2:2;3:1;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
5013,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
5015,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-2;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5017,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5019,128,2,10,,0,True,True,2,0,,0,0,2:-5;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5021,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
5023,128,2,10,2;3,2,True,True,4,3,,1,0,2:5;3:1;4:0;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
5025,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:8;3:6;4:4;5:3;6:1;7:-1;8:-1;9:0;10:0;11:0
5027,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:-1;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
5029,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-1;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5031,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:5;3:5;4:5;5:3;6:1;7:-1;8:-1;9:0;10:0;11:0
5033,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:7;3:3;4:1;5:0;6:-2;7:0;8:0;9:0;10:0;11:0
5035,128,2,10,2,1,True,True,3,2,,1,0,2:1;3:-2;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
5037,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5039,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:0;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
5041,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5043,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5045,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5047,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-2;4:-1;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
5049,128,2,10,,0,True,True,2,0,,0,0,2:0;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
5051,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:-2;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5053,128,2,10,2;3;4,3,True,True,5,4,,1,0,2:8;3:1;4:1;5:0;6:-1;7:-1;8:0;9:0;10:0;11:0
5055,128,2,10,3;4,2,False,True,5,4,2,1,0,2:-2;3:1;4:1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
5057,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:2;3:3;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
5059,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:3;3:3;4:1;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
5061,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5063,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-3;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
5065,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:1;3:2;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
5067,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5069,128,2,10,,0,True,True,2,0,,0,0,2:0;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5071,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
5073,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5075,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-3;4:-2;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
5077,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5079,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-4;4:-2;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
5081,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5083,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-3;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5085,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5087,128,2,10,2,1,True,True,3,2,,4,0,2:4;3:-1;4:-3;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
5089,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-2;4:-1;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5091,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5093,128,2,10,,0,True,True,2,0,,0,0,2:-3;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5095,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:2;3:1;4:2;5:1;6:0;7:-1;8:0;9:0;10:0;11:0
5097,128,2,10,2,1,True,True,3,2,,5,0,2:5;3:-2;4:-3;5:-1;6:-1;7:0;8:0;9:0;10:0;11:0
5099,128,2,10,,0,True,True,2,0,,0,0,2:-2;3:-2;4:-3;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5101,128,2,10,2;3;4;5;6,5,True,True,7,6,,1,0,2:5;3:3;4:2;5:2;6:1;7:0;8:-1;9:0;10:0;11:0
5103,128,2,10,2;3;4;5;6;7,6,True,True,8,7,,1,0,2:7;3:3;4:3;5:3;6:2;7:1;8:0;9:-1;10:0;11:0
5105,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-1;4:0;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
5107,128,2,10,2;3;4;5;6;7;8;9,8,True,True,10,9,,1,0,2:6;3:11;4:9;5:6;6:3;7:2;8:2;9:1;10:0;11:-1
5109,128,2,10,2,1,True,True,3,2,,3,0,2:3;3:0;4:-1;5:-1;6:0;7:0;8:0;9:0;10:0;11:0
5111,128,2,10,,0,True,True,2,0,,0,0,2:-1;3:-3;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5113,128,2,10,2,1,True,True,3,2,,2,0,2:2;3:-2;4:-1;5:0;6:-1;7:0;8:0;9:0;10:0;11:0
5115,128,2,10,,0,True,True,2,0,,0,0,2:-4;3:-1;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0
5117,128,2,10,2;3;4;5,4,True,True,6,5,,1,0,2:8;3:1;4:1;5:1;6:-1;7:-1;8:0;9:0;10:0;11:0
5119,128,2,10,2;3;4;5;6;7;8,7,True,True,9,8,,1,0,2:2;3:4;4:4;5:4;6:3;7:2;8:1;9:0;10:-1;11:0
