root,blocks_audited,reached_state_one_endpoint,maximum_queue,terminal_block,witness_start_block,witness_block_count,witness_length,witness_claim_holes,witness_terminal_valuation,witness_absorption_deficit
1221,9,True,1,5,5,1,3,1,1,1
1223,23,True,5,14,6,9,27,11,11,5
1225,22,True,4,13,5,9,26,11,11,4
1227,22,True,4,13,5,9,26,11,11,4
1229,10,True,1,6,6,1,3,1,1,1
1231,13,True,1,6,6,1,2,0,1,1
1233,22,True,5,13,5,9,27,11,11,5
1235,21,True,5,12,4,9,27,11,11,5
1237,6,True,0,-1,-1,0,0,0,0,0
1239,22,True,4,13,5,9,26,11,11,4
1241,8,True,1,4,4,1,3,1,1,1
1243,14,True,0,-1,-1,0,0,0,0,0
1245,15,True,2,6,4,3,11,5,4,2
1247,22,True,4,13,5,9,26,11,11,4
1249,28,True,6,11,2,10,32,13,13,6
1251,5,True,0,-1,-1,0,0,0,0,0
1253,22,True,3,13,8,6,19,8,8,3
1255,16,True,2,7,7,1,4,1,1,2
1257,7,True,2,1,1,1,4,1,1,2
1259,17,True,1,13,13,1,3,1,1,1
1261,9,True,0,-1,-1,0,0,0,0,0
1263,30,True,5,21,13,9,27,11,11,5
1265,9,True,0,-1,-1,0,0,0,0,0
1267,6,True,0,-1,-1,0,0,0,0,0
1269,8,True,0,-1,-1,0,0,0,0,0
1271,5,True,0,-1,-1,0,0,0,0,0
1273,6,True,1,1,1,1,2,0,1,1
1275,15,True,4,4,4,1,8,3,1,4
1277,10,True,1,1,1,1,5,2,2,1
1279,21,True,3,0,0,1,8,3,2,3
1281,13,True,1,9,9,1,3,1,1,1
1283,10,True,1,6,6,1,3,1,1,1
1285,7,True,0,-1,-1,0,0,0,0,0
1287,25,True,5,16,8,9,27,11,11,5
1289,25,True,4,16,8,9,26,11,11,4
1291,13,True,1,9,9,1,3,1,1,1
1293,17,True,3,8,3,6,19,8,8,3
1295,8,True,0,-1,-1,0,0,0,0,0
1297,18,True,3,9,4,6,19,8,8,3
1299,23,True,5,14,6,9,27,11,11,5
1301,5,True,0,-1,-1,0,0,0,0,0
1303,16,True,2,7,5,3,11,5,4,2
1305,10,True,1,6,6,1,3,1,1,1
1307,28,True,5,2,1,2,12,5,2,5
1309,25,True,4,16,8,9,26,11,11,4
1311,16,True,2,0,0,1,5,2,1,2
1313,6,True,0,-1,-1,0,0,0,0,0
1315,11,True,1,4,4,1,2,0,1,1
1317,11,True,1,4,4,1,2,0,1,1
1319,24,True,3,15,10,6,19,8,8,3
1321,18,True,2,2,1,2,7,2,3,2
1323,11,True,1,4,4,1,2,0,1,1
1325,6,True,0,-1,-1,0,0,0,0,0
1327,11,True,1,0,0,1,4,2,1,1
1329,11,True,0,-1,-1,0,0,0,0,0
1331,11,True,0,-1,-1,0,0,0,0,0
1333,19,True,4,10,2,9,26,11,11,4
1335,21,True,3,12,7,6,19,8,8,3
1337,8,True,1,1,1,1,2,0,1,1
1339,5,True,0,-1,-1,0,0,0,0,0
1341,12,True,1,3,3,1,6,3,2,1
1343,16,True,4,5,5,1,8,3,1,4
1345,20,True,3,11,6,6,19,8,8,3
1347,13,True,1,9,9,1,3,1,1,1
1349,18,True,3,9,4,6,19,8,8,3
1351,27,True,5,18,10,9,27,11,11,5
1353,9,True,0,-1,-1,0,0,0,0,0
1355,18,True,3,9,4,6,19,8,8,3
1357,11,True,3,2,2,1,6,2,1,3
1359,15,True,1,11,11,1,3,1,1,1
1361,10,True,0,-1,-1,0,0,0,0,0
1363,12,True,4,1,1,1,8,3,1,4
1365,2,True,0,-1,-1,0,0,0,0,0
1367,8,True,0,-1,-1,0,0,0,0,0
1369,8,True,0,-1,-1,0,0,0,0,0
1371,20,True,2,11,9,3,11,5,4,2
1373,22,True,5,13,5,9,27,11,11,5
1375,6,True,0,-1,-1,0,0,0,0,0
1377,28,True,4,19,11,9,26,11,11,4
1379,21,True,4,12,4,9,26,11,11,4
1381,21,True,4,12,4,9,26,11,11,4
1383,15,True,4,4,3,2,10,4,2,4
1385,13,True,1,6,6,1,2,0,1,1
1387,14,True,1,7,7,1,2,0,1,1
1389,21,True,5,12,4,9,27,11,11,5
1391,19,True,2,3,2,2,7,2,3,2
1393,8,True,1,4,4,1,3,1,1,1
1395,22,True,4,13,5,9,26,11,11,4
1397,7,True,1,3,3,1,3,1,1,1
1399,13,True,0,-1,-1,0,0,0,0,0
1401,18,True,4,9,9,1,7,2,1,4
1403,22,True,4,13,5,9,26,11,11,4
1405,13,True,2,4,2,3,11,5,4,2
1407,25,True,5,8,0,9,32,13,14,5
1409,15,True,1,6,6,1,6,3,2,1
1411,7,True,1,3,3,1,3,1,1,1
1413,21,True,3,12,7,6,19,8,8,3
1415,6,True,1,0,0,1,3,1,1,1
1417,16,True,1,12,12,1,3,1,1,1
1419,20,True,3,11,6,6,19,8,8,3
1421,8,True,0,-1,-1,0,0,0,0,0
1423,12,True,4,3,3,1,7,2,1,4
1425,7,True,0,-1,-1,0,0,0,0,0
1427,5,True,0,-1,-1,0,0,0,0,0
1429,7,True,0,-1,-1,0,0,0,0,0
1431,3,True,0,-1,-1,0,0,0,0,0
1433,5,True,0,-1,-1,0,0,0,0,0
1435,14,True,4,3,3,1,8,3,1,4
1437,10,True,0,-1,-1,0,0,0,0,0
1439,21,True,3,2,0,3,10,4,3,3
1441,27,True,5,18,10,9,27,11,11,5
1443,10,True,1,6,6,1,3,1,1,1
1445,9,True,1,5,5,1,3,1,1,1
1447,10,True,1,0,0,1,3,1,1,1
1449,23,True,5,14,6,9,27,11,11,5
1451,24,True,4,15,7,9,26,11,11,4
1453,12,True,1,8,8,1,3,1,1,1
1455,23,True,4,14,6,9,26,11,11,4
1457,9,True,0,-1,-1,0,0,0,0,0
1459,8,True,0,-1,-1,0,0,0,0,0
1461,16,True,3,7,2,6,19,8,8,3
1463,22,True,5,13,5,9,27,11,11,5
1465,8,True,0,-1,-1,0,0,0,0,0
1467,25,True,4,16,8,9,26,11,11,4
1469,9,True,1,5,5,1,3,1,1,1
1471,27,True,5,1,0,2,12,5,2,5
1473,17,True,2,8,6,3,11,5,4,2
1475,23,True,4,14,6,9,26,11,11,4
1477,5,True,0,-1,-1,0,0,0,0,0
1479,16,True,2,7,5,3,11,5,4,2
1481,7,True,0,-1,-1,0,0,0,0,0
1483,24,True,3,15,10,6,19,8,8,3
1485,11,True,1,4,4,1,2,0,1,1
1487,17,True,2,8,8,1,4,1,1,2
1489,10,True,1,3,3,1,2,0,1,1
1491,18,True,1,1,1,1,3,1,1,1
1493,4,True,0,-1,-1,0,0,0,0,0
1495,9,True,0,-1,-1,0,0,0,0,0
1497,9,True,0,-1,-1,0,0,0,0,0
1499,9,True,0,-1,-1,0,0,0,0,0
1501,10,True,0,-1,-1,0,0,0,0,0
1503,20,True,3,11,6,6,19,8,8,3
1505,7,True,1,2,2,1,4,1,2,1
1507,4,True,0,-1,-1,0,0,0,0,0
1509,11,True,1,2,2,1,6,3,2,1
1511,16,True,4,5,5,1,8,3,1,4
1513,13,True,1,1,1,1,4,2,1,1
1515,23,True,3,2,2,1,8,3,2,3
1517,13,True,1,9,9,1,3,1,1,1
1519,27,True,5,18,10,9,27,11,11,5
1521,19,True,3,10,5,6,19,8,8,3
1523,8,True,0,-1,-1,0,0,0,0,0
1525,17,True,3,8,3,6,19,8,8,3
1527,26,True,4,17,9,9,26,11,11,4
1529,15,True,1,11,11,1,3,1,1,1
1531,13,True,1,9,9,1,3,1,1,1
1533,9,True,0,-1,-1,0,0,0,0,0
1535,10,True,2,0,0,1,9,4,3,2
1537,26,True,5,17,9,9,27,11,11,5
1539,7,True,0,-1,-1,0,0,0,0,0
1541,7,True,0,-1,-1,0,0,0,0,0
1543,19,True,2,10,8,3,11,5,4,2
1545,11,True,1,3,3,1,4,2,1,1
1547,7,True,0,-1,-1,0,0,0,0,0
1549,21,True,5,12,4,9,27,11,11,5
1551,25,True,4,16,8,9,26,11,11,4
1553,21,True,5,12,4,9,27,11,11,5
1555,7,True,0,-1,-1,0,0,0,0,0
1557,20,True,4,11,3,9,26,11,11,4
1559,12,True,1,5,5,1,2,0,1,1
1561,13,True,1,6,6,1,2,0,1,1
1563,25,True,3,16,11,6,19,8,8,3
1565,20,True,5,11,3,9,27,11,11,5
1567,12,True,2,0,0,1,5,2,1,2
1569,8,True,0,-1,-1,0,0,0,0,0
1571,20,True,4,11,3,9,26,11,11,4
1573,12,True,0,-1,-1,0,0,0,0,0
1575,11,True,1,0,0,1,3,1,1,1
1577,17,True,4,8,8,1,7,2,1,4
1579,21,True,4,12,4,9,26,11,11,4
1581,14,True,2,5,3,3,11,5,4,2
1583,26,True,5,9,0,10,30,12,13,5
1585,13,True,2,4,2,3,12,5,5,2
1587,13,True,1,4,4,1,6,3,2,1
1589,6,True,1,2,2,1,3,1,1,1
1591,17,True,4,6,6,1,8,3,1,4
1593,22,True,3,13,8,6,19,8,8,3
1595,15,True,1,11,11,1,3,1,1,1
1597,19,True,3,10,5,6,19,8,8,3
1599,13,True,1,9,9,1,3,1,1,1
1601,13,True,4,4,4,1,7,2,1,4
1603,11,True,4,2,2,1,7,2,1,4
1605,5,True,0,-1,-1,0,0,0,0,0
1607,29,True,4,20,12,9,26,11,11,4
1609,17,True,1,2,2,1,2,0,1,1
1611,4,True,0,-1,-1,0,0,0,0,0
1613,4,True,0,-1,-1,0,0,0,0,0
1615,13,True,4,2,2,1,8,3,1,4
1617,11,True,1,2,2,1,3,1,1,1
1619,9,True,0,-1,-1,0,0,0,0,0
1621,6,True,0,-1,-1,0,0,0,0,0
1623,24,True,5,15,7,9,27,11,11,5
1625,23,True,5,14,6,9,27,11,11,5
1627,13,True,1,1,1,1,3,1,1,1
1629,9,True,1,5,5,1,3,1,1,1
1631,22,True,5,13,5,9,27,11,11,5
1633,23,True,4,14,6,9,26,11,11,4
1635,9,True,1,5,5,1,3,1,1,1
1637,10,True,1,6,6,1,3,1,1,1
1639,16,True,4,5,4,2,10,4,2,4
1641,14,True,1,7,7,1,2,0,1,1
1643,16,True,1,9,9,1,2,0,1,1
1645,22,True,5,13,5,9,27,11,11,5
1647,21,True,4,12,4,9,26,11,11,4
1649,7,True,0,-1,-1,0,0,0,0,0
1651,24,True,4,15,7,9,26,11,11,4
1653,15,True,2,6,4,3,11,5,4,2
1655,8,True,1,4,4,1,3,1,1,1
1657,15,True,0,-1,-1,0,0,0,0,0
1659,9,True,1,1,1,1,2,0,1,1
1661,23,True,4,14,6,9,26,11,11,4
1663,12,True,4,1,0,2,10,4,2,4
1665,29,True,6,12,3,10,32,13,13,6
1667,6,True,0,-1,-1,0,0,0,0,0
1669,23,True,3,14,9,6,19,8,8,3
1671,9,True,1,0,0,1,3,1,1,1
1673,17,True,2,8,8,1,4,1,1,2
1675,22,True,3,13,8,6,19,8,8,3
1677,9,True,1,2,2,1,2,0,1,1
1679,16,True,1,12,12,1,3,1,1,1
1681,10,True,0,-1,-1,0,0,0,0,0
1683,9,True,0,-1,-1,0,0,0,0,0
1685,8,True,0,-1,-1,0,0,0,0,0
1687,8,True,0,-1,-1,0,0,0,0,0
1689,7,True,0,-1,-1,0,0,0,0,0
1691,20,True,3,11,6,6,19,8,8,3
1693,6,True,0,-1,-1,0,0,0,0,0
1695,31,True,4,22,14,9,26,11,11,4
1697,7,True,1,2,2,1,2,0,1,1
1699,10,True,2,1,1,1,4,1,1,2
1701,10,True,1,1,1,1,6,3,2,1
1703,12,True,1,0,0,1,3,1,1,1
1705,22,True,3,1,1,1,8,3,2,3
1707,29,True,5,20,12,9,27,11,11,5
1709,12,True,1,8,8,1,3,1,1,1
1711,25,True,5,16,8,9,27,11,11,5
1713,8,True,0,-1,-1,0,0,0,0,0
1715,7,True,0,-1,-1,0,0,0,0,0
1717,18,True,3,9,4,6,19,8,8,3
1719,25,True,4,16,8,9,26,11,11,4
1721,14,True,1,10,10,1,3,1,1,1
1723,12,True,1,8,8,1,3,1,1,1
1725,10,True,1,1,1,1,3,1,1,1
1727,11,True,3,0,0,1,6,2,1,3
1729,19,True,3,10,5,6,19,8,8,3
1731,23,True,5,14,6,9,27,11,11,5
1733,6,True,0,-1,-1,0,0,0,0,0
1735,17,True,3,8,3,6,19,8,8,3
1737,17,True,2,8,6,3,11,5,4,2
1739,10,True,1,2,2,1,4,2,1,1
1741,6,True,0,-1,-1,0,0,0,0,0
1743,28,True,5,2,0,3,15,6,4,5
1745,26,True,4,17,9,9,26,11,11,4
1747,24,True,4,15,7,9,26,11,11,4
1749,19,True,5,10,2,9,27,11,11,5
1751,5,True,0,-1,-1,0,0,0,0,0
1753,12,True,1,5,5,1,2,0,1,1
1755,8,True,0,-1,-1,0,0,0,0,0
1757,12,True,1,5,5,1,2,0,1,1
1759,24,True,3,15,10,6,19,8,8,3
1761,19,True,2,3,2,2,7,2,3,2
1763,18,True,5,9,1,9,27,11,11,5
1765,6,True,0,-1,-1,0,0,0,0,0
1767,27,True,3,18,13,6,19,8,8,3
1769,12,True,1,1,1,1,4,2,1,1
1771,11,True,0,-1,-1,0,0,0,0,0
1773,12,True,0,-1,-1,0,0,0,0,0
1775,16,True,4,7,7,1,7,2,1,4
1777,20,True,4,11,3,9,26,11,11,4
1779,22,True,3,3,2,2,8,3,2,3
1781,12,True,2,3,1,3,11,5,4,2
1783,8,True,1,3,3,1,4,1,2,1
1785,6,True,0,-1,-1,0,0,0,0,0
1787,8,True,1,1,1,1,2,0,1,1
1789,17,True,4,6,6,1,8,3,1,4
1791,16,True,4,0,0,1,8,3,1,4
1793,21,True,3,12,7,6,19,8,8,3
1795,14,True,1,10,10,1,3,1,1,1
1797,19,True,3,10,5,6,19,8,8,3
1799,14,True,1,0,0,1,3,1,1,1
1801,28,True,5,19,11,9,27,11,11,5
1803,10,True,0,-1,-1,0,0,0,0,0
1805,11,True,4,2,2,1,7,2,1,4
1807,17,True,3,8,3,6,19,8,8,3
1809,12,True,3,3,3,1,6,2,1,3
1811,16,True,1,1,1,1,2,0,1,1
1813,3,True,0,-1,-1,0,0,0,0,0
1815,9,True,0,-1,-1,0,0,0,0,0
1817,13,True,4,2,2,1,8,3,1,4
1819,29,True,7,3,1,3,18,7,4,7
1821,10,True,0,-1,-1,0,0,0,0,0
1823,25,True,5,16,8,9,27,11,11,5
1825,9,True,0,-1,-1,0,0,0,0,0
1827,23,True,5,14,6,9,27,11,11,5
1829,22,True,5,13,5,9,27,11,11,5
1831,12,True,1,0,0,1,3,1,1,1
1833,7,True,0,-1,-1,0,0,0,0,0
1835,23,True,5,14,6,9,27,11,11,5
1837,23,True,4,14,6,9,26,11,11,4
1839,26,True,4,17,9,9,26,11,11,4
1841,22,True,4,13,5,9,26,11,11,4
1843,22,True,4,13,5,9,26,11,11,4
1845,9,True,1,5,5,1,3,1,1,1
1847,13,True,1,6,6,1,2,0,1,1
1849,15,True,1,8,8,1,2,0,1,1
1851,21,True,4,12,4,9,26,11,11,4
1853,21,True,5,12,4,9,27,11,11,5
1855,19,True,2,0,0,1,6,2,2,2
1857,9,True,1,5,5,1,3,1,1,1
1859,22,True,4,13,5,9,26,11,11,4
1861,8,True,1,4,4,1,3,1,1,1
1863,14,True,1,0,0,1,3,1,1,1
1865,14,True,0,-1,-1,0,0,0,0,0
1867,8,True,1,0,0,1,2,0,1,1
1869,15,True,2,6,4,3,11,5,4,2
1871,22,True,4,13,5,9,26,11,11,4
1873,14,True,2,5,3,3,11,5,4,2
1875,27,True,5,10,1,10,31,13,13,5
1877,5,True,0,-1,-1,0,0,0,0,0
1879,14,True,1,5,5,1,6,3,2,1
1881,8,True,1,4,4,1,3,1,1,1
1883,16,True,2,7,7,1,4,1,1,2
1885,21,True,3,12,7,6,19,8,8,3
1887,5,True,1,1,1,1,3,1,1,1
1889,17,True,1,13,13,1,3,1,1,1
1891,8,True,0,-1,-1,0,0,0,0,0
1893,8,True,0,-1,-1,0,0,0,0,0
1895,30,True,5,21,13,9,27,11,11,5
1897,13,True,4,4,4,1,7,2,1,4
1899,13,True,4,4,4,1,7,2,1,4
1901,6,True,0,-1,-1,0,0,0,0,0
1903,19,True,3,10,5,6,19,8,8,3
1905,8,True,0,-1,-1,0,0,0,0,0
1907,5,True,0,-1,-1,0,0,0,0,0
1909,8,True,0,-1,-1,0,0,0,0,0
1911,5,True,0,-1,-1,0,0,0,0,0
1913,15,True,4,4,4,1,8,3,1,4
1915,32,True,7,6,4,3,18,7,4,7
1917,10,True,0,-1,-1,0,0,0,0,0
1919,21,True,3,0,0,1,7,2,2,3
1921,28,True,5,19,11,9,27,11,11,5
1923,11,True,1,7,7,1,3,1,1,1
1925,10,True,1,6,6,1,3,1,1,1
1927,11,True,1,0,0,1,3,1,1,1
1929,11,True,1,1,1,1,3,1,1,1
1931,25,True,5,16,8,9,27,11,11,5
1933,6,True,0,-1,-1,0,0,0,0,0
1935,23,True,4,14,6,9,26,11,11,4
1937,13,True,1,9,9,1,3,1,1,1
1939,11,True,1,7,7,1,3,1,1,1
1941,16,True,3,7,2,6,19,8,8,3
1943,8,True,0,-1,-1,0,0,0,0,0
1945,9,True,0,-1,-1,0,0,0,0,0
1947,16,True,1,0,0,1,2,0,1,1
1949,23,True,5,14,6,9,27,11,11,5
1951,28,True,3,19,14,6,19,8,8,3
1953,9,True,0,-1,-1,0,0,0,0,0
1955,16,True,2,7,5,3,11,5,4,2
1957,9,True,1,1,1,1,4,2,1,1
1959,14,True,2,3,0,4,9,3,4,2
1961,28,True,5,2,1,2,12,5,2,5
1963,17,True,1,0,0,1,2,0,1,1
1965,25,True,4,16,8,9,26,11,11,4
1967,16,True,2,0,0,1,4,1,1,2
1969,6,True,0,-1,-1,0,0,0,0,0
1971,5,True,0,-1,-1,0,0,0,0,0
1973,11,True,1,4,4,1,2,0,1,1
1975,7,True,0,-1,-1,0,0,0,0,0
1977,25,True,3,16,11,6,19,8,8,3
1979,24,True,3,15,10,6,19,8,8,3
1981,18,True,2,2,1,2,6,2,2,2
1983,8,True,3,0,0,1,6,2,1,3
1985,11,True,1,4,4,1,2,0,1,1
1987,18,True,1,1,1,1,4,2,1,1
1989,5,True,0,-1,-1,0,0,0,0,0
1991,11,True,1,0,0,1,3,1,1,1
1993,10,True,0,-1,-1,0,0,0,0,0
1995,10,True,1,0,0,1,2,0,1,1
1997,11,True,0,-1,-1,0,0,0,0,0
1999,9,True,1,0,0,1,4,1,2,1
2001,11,True,0,-1,-1,0,0,0,0,0
2003,21,True,3,12,7,6,19,8,8,3
2005,18,True,4,9,1,9,26,11,11,4
2007,6,True,1,1,1,1,4,1,2,1
2009,5,True,0,-1,-1,0,0,0,0,0
2011,7,True,1,0,0,1,2,0,1,1
2013,12,True,1,3,3,1,6,3,2,1
2015,16,True,4,5,5,1,8,3,1,4
2017,14,True,1,2,2,1,4,2,1,1
2019,18,True,3,9,4,6,19,8,8,3
2021,13,True,1,9,9,1,3,1,1,1
2023,29,True,5,20,12,9,27,11,11,5
2025,28,True,5,19,11,9,27,11,11,5
2027,27,True,5,18,10,9,27,11,11,5
2029,9,True,0,-1,-1,0,0,0,0,0
2031,11,True,2,0,0,1,4,1,1,2
2033,18,True,3,9,4,6,19,8,8,3
2035,27,True,4,18,10,9,26,11,11,4
2037,10,True,3,1,1,1,6,2,1,3
2039,15,True,1,11,11,1,3,1,1,1
2041,14,True,1,10,10,1,3,1,1,1
2043,25,True,4,16,8,9,26,11,11,4
2045,12,True,4,1,1,1,8,3,1,4
2047,28,True,7,2,0,3,18,7,4,7
2049,27,True,5,18,10,9,27,11,11,5
2051,8,True,0,-1,-1,0,0,0,0,0
2053,8,True,0,-1,-1,0,0,0,0,0
2055,7,True,0,-1,-1,0,0,0,0,0
2057,20,True,2,11,9,3,11,5,4,2
2059,7,True,0,-1,-1,0,0,0,0,0
2061,22,True,5,13,5,9,27,11,11,5
2063,6,True,0,-1,-1,0,0,0,0,0
2065,22,True,5,13,5,9,27,11,11,5
2067,27,True,4,18,10,9,26,11,11,4
2069,21,True,4,12,4,9,26,11,11,4
2071,20,True,5,11,3,9,27,11,11,5
2073,8,True,0,-1,-1,0,0,0,0,0
2075,15,True,4,4,3,2,10,4,2,4
2077,14,True,1,7,7,1,2,0,1,1
2079,10,True,1,0,0,1,5,3,1,1
2081,14,True,1,7,7,1,2,0,1,1
2083,20,True,4,11,3,9,26,11,11,4
2085,20,True,5,11,3,9,27,11,11,5
2087,19,True,2,3,2,2,7,2,3,2
2089,13,True,2,1,1,1,5,2,1,2
2091,8,True,0,-1,-1,0,0,0,0,0
2093,22,True,4,13,5,9,26,11,11,4
2095,20,True,1,0,0,1,4,2,1,1
2097,13,True,0,-1,-1,0,0,0,0,0
2099,13,True,0,-1,-1,0,0,0,0,0
2101,7,True,1,3,3,1,3,1,1,1
2103,17,True,4,8,8,1,7,2,1,4
2105,22,True,4,13,5,9,26,11,11,4
2107,23,True,3,4,3,2,8,3,2,3
2109,13,True,2,4,2,3,11,5,4,2
2111,25,True,4,8,6,3,12,5,3,4
2113,14,True,2,5,3,3,12,5,5,2
2115,13,True,1,4,4,1,6,3,2,1
2117,7,True,1,3,3,1,3,1,1,1
2119,15,True,2,6,6,1,4,1,1,2
2121,18,True,4,7,7,1,8,3,1,4
2123,6,True,1,2,2,1,3,1,1,1
2125,21,True,3,12,7,6,19,8,8,3
2127,15,True,1,11,11,1,3,1,1,1
2129,20,True,3,11,6,6,19,8,8,3
2131,15,True,1,1,1,1,4,2,1,1
2133,7,True,0,-1,-1,0,0,0,0,0
2135,12,True,4,3,3,1,7,2,1,4
2137,12,True,4,3,3,1,7,2,1,4
2139,13,True,1,2,2,1,5,2,2,1
2141,5,True,0,-1,-1,0,0,0,0,0
2143,28,True,4,19,11,9,26,11,11,4
2145,18,True,1,3,3,1,2,0,1,1
2147,3,True,0,-1,-1,0,0,0,0,0
2149,4,True,0,-1,-1,0,0,0,0,0
2151,21,True,4,4,1,4,13,5,4,4
2153,14,True,4,3,3,1,8,3,1,4
2155,31,True,7,5,3,3,18,7,4,7
2157,10,True,0,-1,-1,0,0,0,0,0
2159,21,True,3,12,7,6,19,8,8,3
2161,7,True,0,-1,-1,0,0,0,0,0
2163,26,True,5,17,9,9,27,11,11,5
2165,10,True,1,6,6,1,3,1,1,1
2167,23,True,5,14,6,9,27,11,11,5
2169,14,True,1,2,2,1,3,1,1,1
2171,10,True,0,-1,-1,0,0,0,0,0
2173,24,True,5,15,7,9,27,11,11,5
2175,12,True,3,0,0,1,7,3,1,3
2177,24,True,4,15,7,9,26,11,11,4
2179,10,True,1,6,6,1,3,1,1,1
2181,11,True,1,7,7,1,3,1,1,1
2183,23,True,4,14,6,9,26,11,11,4
2185,17,True,4,6,5,2,10,4,2,4
2187,15,True,1,2,2,1,2,0,1,1
2189,8,True,0,-1,-1,0,0,0,0,0
2191,15,True,1,8,8,1,2,0,1,1
2193,23,True,5,14,6,9,27,11,11,5
2195,22,True,5,13,5,9,27,11,11,5
2197,15,True,3,6,1,6,19,8,8,3
2199,6,True,0,-1,-1,0,0,0,0,0
2201,25,True,4,16,8,9,26,11,11,4
2203,10,True,1,1,1,1,4,2,1,1
2205,9,True,1,5,5,1,3,1,1,1
2207,27,True,4,1,0,2,11,5,2,4
2209,16,True,0,-1,-1,0,0,0,0,0
2211,15,True,2,6,4,3,11,5,4,2
2213,23,True,4,14,6,9,26,11,11,4
2215,22,True,4,5,1,5,18,7,7,4
2217,13,True,4,2,1,2,10,4,2,4
2219,16,True,2,7,5,3,11,5,4,2
2221,8,True,0,-1,-1,0,0,0,0,0
2223,27,True,4,10,8,3,12,5,3,4
2225,24,True,3,15,10,6,19,8,8,3
2227,23,True,3,14,9,6,19,8,8,3
2229,10,True,1,3,3,1,2,0,1,1
2231,17,True,2,8,8,1,4,1,1,2
2233,23,True,3,14,9,6,19,8,8,3
2235,8,True,1,2,2,1,3,1,1,1
2237,18,True,1,1,1,1,3,1,1,1
2239,21,True,3,12,7,6,19,8,8,3
2241,11,True,0,-1,-1,0,0,0,0,0
2243,9,True,0,-1,-1,0,0,0,0,0
2245,9,True,0,-1,-1,0,0,0,0,0
2247,16,True,4,7,7,1,7,2,1,4
2249,9,True,0,-1,-1,0,0,0,0,0
2251,7,True,1,2,2,1,2,0,1,1
2253,10,True,0,-1,-1,0,0,0,0,0
2255,20,True,3,11,6,6,19,8,8,3
2257,7,True,0,-1,-1,0,0,0,0,0
2259,6,True,0,-1,-1,0,0,0,0,0
2261,4,True,0,-1,-1,0,0,0,0,0
2263,6,True,1,1,1,1,2,0,1,1
2265,11,True,2,2,2,1,4,1,1,2
2267,16,True,4,5,5,1,8,3,1,4
2269,11,True,1,2,2,1,5,2,2,1
2271,12,True,1,0,0,1,5,2,2,1
2273,23,True,3,2,2,1,8,3,2,3
2275,3,True,0,-1,-1,0,0,0,0,0
2277,12,True,1,8,8,1,3,1,1,1
2279,27,True,5,18,10,9,27,11,11,5
2281,26,True,5,17,9,9,27,11,11,5
2283,13,True,1,2,2,1,3,1,1,1
2285,8,True,0,-1,-1,0,0,0,0,0
2287,19,True,4,2,0,3,12,5,3,4
2289,19,True,3,10,5,6,19,8,8,3
2291,26,True,4,17,9,9,26,11,11,4
2293,17,True,3,8,3,6,19,8,8,3
2295,14,True,1,10,10,1,3,1,1,1
2297,13,True,1,9,9,1,3,1,1,1
2299,24,True,4,15,7,9,26,11,11,4
2301,9,True,0,-1,-1,0,0,0,0,0
2303,10,True,1,0,0,1,8,4,3,1
2305,20,True,3,11,6,6,19,8,8,3
2307,24,True,5,15,7,9,27,11,11,5
2309,7,True,0,-1,-1,0,0,0,0,0
2311,24,True,5,15,7,9,27,11,11,5
2313,18,True,3,9,4,6,19,8,8,3
2315,19,True,2,10,8,3,11,5,4,2
2317,6,True,0,-1,-1,0,0,0,0,0
2319,9,True,1,1,1,1,4,2,1,1
2321,7,True,0,-1,-1,0,0,0,0,0
2323,29,True,5,3,2,2,12,5,2,5
2325,20,True,5,11,3,9,27,11,11,5
2327,25,True,4,16,8,9,26,11,11,4
2329,25,True,4,16,8,9,26,11,11,4
2331,16,True,2,7,5,3,11,5,4,2
2333,7,True,0,-1,-1,0,0,0,0,0
2335,14,True,4,3,2,2,10,4,2,4
2337,13,True,1,6,6,1,2,0,1,1
2339,12,True,1,5,5,1,2,0,1,1
2341,12,True,1,5,5,1,2,0,1,1
2343,26,True,3,17,12,6,19,8,8,3
2345,25,True,3,16,11,6,19,8,8,3
2347,20,True,2,4,3,2,6,2,2,2
2349,20,True,5,11,3,9,27,11,11,5
2351,12,True,1,0,0,1,4,2,1,1
2353,7,True,0,-1,-1,0,0,0,0,0
2355,7,True,0,-1,-1,0,0,0,0,0
2357,20,True,4,11,3,9,26,11,11,4
2359,12,True,1,1,1,1,3,1,1,1
2361,12,True,0,-1,-1,0,0,0,0,0
2363,11,True,0,-1,-1,0,0,0,0,0
2365,12,True,0,-1,-1,0,0,0,0,0
2367,16,True,4,7,7,1,7,2,1,4
2369,21,True,4,12,4,9,26,11,11,4
2371,22,True,3,3,2,2,8,3,2,3
2373,13,True,2,4,2,3,11,5,4,2
2375,26,True,4,9,7,3,12,5,3,4
2377,9,True,1,4,4,1,4,1,2,1
2379,13,True,2,4,2,3,10,4,4,2
2381,13,True,1,4,4,1,6,3,2,1
2383,8,True,1,3,3,1,2,0,1,1
2385,18,True,4,7,7,1,8,3,1,4
2387,17,True,4,6,6,1,8,3,1,4
2389,5,True,1,1,1,1,3,1,1,1
2391,20,True,3,11,6,6,19,8,8,3
2393,15,True,1,11,11,1,3,1,1,1
2395,6,True,1,1,1,1,3,1,1,1
2397,19,True,3,10,5,6,19,8,8,3
2399,13,True,1,9,9,1,3,1,1,1
2401,29,True,5,20,12,9,27,11,11,5
2403,11,True,4,2,2,1,7,2,1,4
